,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
58,6.16,17.1,20020.0,20640.0,34990.0,137900.0,247.0,447.0,3550.0,188.0,4530.0,3567.0,4850.0,27.26,111900.0,145.4,2000.0,0.44,508.0,71.9,0.1,1257.0,0.19,0.19,0.03,0.05,0.0,6.91,0.09,4.28,0.48,0.83,0.08,0.28,0.04,0.02,0.04,0.01,0.03,0.01,0.02,0.0,0.02,0.0,0.03,0.0,0.0,1.4,0.03,0.0
59,5.01,7.91,20270.0,21900.0,34600.0,132300.0,200.0,583.0,3100.0,215.0,3350.0,3580.0,2900.0,27.8,112700.0,142.5,1730.0,0.22,490.0,78.0,0.05,1149.0,0.17,0.67,0.08,0.04,0.0,11.9,0.05,2.99,0.33,0.56,0.06,0.19,0.03,0.02,0.04,0.01,0.03,0.01,0.01,0.0,0.02,0.0,0.08,0.01,0.0,2.1,0.07,0.0
60,11.95,2.94,19880.0,19440.0,41500.0,147000.0,302.0,261.0,3188.0,129.3,3810.0,1853.0,1220.0,23.7,88600.0,188.0,1640.0,0.25,576.0,52.6,0.0,1015.0,0.02,0.04,0.0,0.01,0.0,1.35,0.0,0.43,0.08,0.13,0.01,0.04,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.81,0.0,0.0
61,5.2,3.38,20270.0,19930.0,36510.0,143520.0,243.0,562.1,2380.0,201.6,2390.0,3003.0,2478.0,27.38,114400.0,170.0,1575.0,0.35,497.0,76.9,0.04,851.0,0.1,0.42,0.02,0.16,0.0,7.77,0.04,1.7,0.15,0.22,0.02,0.06,0.01,0.01,0.02,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.06,0.0,0.0,0.94,0.03,0.0
62,6.01,2.26,20470.0,22020.0,35850.0,134600.0,257.0,706.0,3050.0,502.0,3880.0,3380.0,3650.0,28.23,126400.0,197.8,1781.0,0.19,512.0,77.0,0.08,984.0,0.1,0.53,0.03,0.14,0.0,17.7,0.03,2.44,0.22,0.33,0.03,0.09,0.02,0.02,0.02,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.05,0.0,0.0,3.2,0.03,0.0
63,8.68,0.82,20380.0,20640.0,39010.0,152200.0,293.0,385.4,3250.0,78.1,3330.0,1890.0,1032.0,22.39,96600.0,228.6,2995.0,0.15,493.5,50.6,0.0,1106.0,0.05,0.14,0.0,0.01,0.0,1.12,0.0,0.92,0.04,0.05,0.01,0.03,0.01,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,2.0,0.02,0.0
64,9.38,2.4,19520.0,18820.0,39910.0,150400.0,241.0,311.0,3598.0,82.8,3698.0,2047.0,1750.0,19.87,92600.0,194.7,2732.0,0.47,454.8,50.0,0.07,1201.0,0.26,0.07,0.01,0.0,0.0,1.76,0.05,4.23,0.1,0.2,0.02,0.1,0.03,0.02,0.04,0.01,0.05,0.01,0.02,0.0,0.02,0.0,0.01,0.0,0.0,1.4,0.05,0.0
65,8.63,1.94,19570.0,18860.0,38620.0,150700.0,265.0,293.1,2670.0,69.9,2660.0,1739.0,1118.0,22.33,92200.0,219.5,3230.0,0.61,503.0,47.5,0.09,906.0,0.34,0.51,0.01,0.02,0.0,1.02,0.1,5.48,0.08,0.18,0.02,0.09,0.04,0.02,0.05,0.01,0.06,0.01,0.03,0.0,0.02,0.0,0.04,0.0,0.0,2.4,0.06,0.01
66,9.03,1.36,19660.0,19770.0,38970.0,144300.0,284.0,360.4,3607.0,91.1,3239.0,2073.0,1337.0,22.74,93700.0,197.4,2787.0,0.88,505.8,51.91,0.05,1241.0,0.09,0.55,0.01,0.36,0.0,2.05,0.04,1.59,0.07,0.13,0.01,0.04,0.01,0.02,0.02,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.03,0.0,0.0,0.85,0.02,0.0
67,6.75,7.1,18680.0,19900.0,36900.0,142100.0,390.0,412.0,3000.0,185.3,3160.0,2834.0,1862.0,26.32,104400.0,169.8,2389.0,1.4,501.0,65.2,0.23,1064.0,0.39,0.22,0.03,0.2,0.0,7.71,0.21,9.7,0.27,0.48,0.06,0.2,0.06,0.04,0.05,0.01,0.1,0.01,0.03,0.01,0.03,0.0,0.02,0.01,0.0,8.1,0.06,0.01
68,7.43,16.14,19230.0,19540.0,36340.0,138100.0,0.0,401.0,2980.0,158.0,5260.0,3070.0,3910.0,27.5,113100.0,186.6,1906.0,0.76,535.0,62.4,0.13,1026.0,0.18,0.26,0.03,0.16,0.0,5.49,0.1,4.91,0.44,0.75,0.07,0.26,0.03,0.03,0.04,0.0,0.04,0.01,0.02,0.0,0.02,0.0,0.02,0.01,0.0,1.0,0.04,0.0
69,18.8,2.39,18910.0,21720.0,40790.0,145000.0,301.0,527.0,2290.0,285.0,1838.0,2840.0,4520.0,34.3,122000.0,225.2,3080.0,1.37,564.0,72.1,0.11,674.0,0.08,0.79,0.02,0.48,0.0,14.34,0.06,6.0,0.16,0.31,0.03,0.08,0.02,0.01,0.03,0.0,0.02,0.0,0.01,0.0,0.03,0.01,0.28,0.0,0.0,1.5,0.03,0.0
70,14.8,2.86,18510.0,22060.0,38420.0,139400.0,271.0,581.0,1990.0,335.0,1950.0,3050.0,1629.0,32.3,122000.0,226.9,2806.0,1.83,495.0,77.8,0.2,660.0,0.18,1.51,0.04,1.4,0.01,15.6,0.1,4.34,0.1,0.17,0.02,0.08,0.03,0.02,0.05,0.0,0.03,0.01,0.03,0.0,0.08,0.02,0.29,0.01,0.0,2.3,0.03,0.02
71,7.97,1.13,18590.0,17380.0,38090.0,155500.0,342.0,240.0,1760.0,72.6,2010.0,1384.0,2900.0,23.83,88900.0,237.3,3626.0,0.31,521.0,44.6,0.08,559.0,0.17,0.05,0.0,0.0,0.0,0.63,0.04,4.6,0.05,0.11,0.01,0.08,0.02,0.02,0.02,0.0,0.03,0.01,0.03,0.0,0.01,0.0,0.0,0.0,0.0,1.4,0.04,0.01
72,4.59,13.4,18840.0,19090.0,34890.0,135200.0,0.0,469.0,6210.0,458.0,4600.0,4450.0,3920.0,72.0,130800.0,129.2,1874.0,0.51,471.0,79.6,0.09,1735.0,0.55,0.25,0.16,0.01,0.0,20.8,0.07,5.4,0.52,0.94,0.1,0.33,0.08,0.05,0.1,0.02,0.13,0.02,0.04,0.01,0.04,0.01,0.06,0.02,0.0,3.5,0.05,0.01
73,9.65,17.1,18830.0,19070.0,38250.0,140400.0,281.0,300.0,2634.0,105.6,4880.0,2649.0,4312.0,26.2,102700.0,197.8,2570.0,1.17,573.0,53.0,0.15,877.0,0.29,0.52,0.02,0.45,0.0,2.32,0.15,6.53,0.41,0.73,0.07,0.24,0.04,0.03,0.05,0.01,0.05,0.01,0.03,0.0,0.03,0.0,0.01,0.02,0.0,0.81,0.05,0.01
74,7.48,15.2,19060.0,20060.0,37790.0,144600.0,263.0,392.0,4010.0,149.1,4220.0,2980.0,3440.0,26.1,104100.0,158.0,2549.0,0.69,486.0,64.9,0.31,1421.0,0.29,0.5,0.03,0.95,0.0,3.8,0.24,11.2,0.36,0.58,0.06,0.19,0.05,0.03,0.06,0.01,0.05,0.01,0.02,0.0,0.02,0.0,0.01,0.02,0.0,1.4,0.06,0.01
75,8.67,10.2,18790.0,22510.0,38900.0,147500.0,312.0,573.0,2849.0,188.0,3140.0,2778.0,1790.0,27.35,107100.0,183.8,2250.0,1.67,320.0,72.3,0.35,990.0,1.09,0.3,0.04,0.04,0.02,6.89,0.4,17.0,0.4,0.76,0.09,0.37,0.12,0.07,0.23,0.03,0.21,0.04,0.08,0.01,0.09,0.01,0.05,0.0,0.0,1.5,0.2,0.02
76,10.08,9.08,18610.0,22580.0,39220.0,147200.0,293.0,580.0,2770.0,165.4,2360.0,2421.0,1477.0,27.4,102700.0,179.9,2302.0,1.17,307.0,70.4,0.48,962.0,1.23,0.17,0.03,0.0,0.02,5.29,0.52,24.0,0.3,0.61,0.07,0.33,0.13,0.07,0.2,0.04,0.22,0.04,0.11,0.01,0.1,0.01,0.04,0.0,0.0,1.3,0.22,0.02
77,14.18,1.56,18030.0,21780.0,37400.0,138300.0,260.0,569.0,1580.0,398.0,1287.0,2913.0,1768.0,41.0,122600.0,256.0,2384.0,1.25,393.2,80.5,0.12,438.0,0.18,0.69,0.02,0.05,0.0,18.79,0.06,3.38,0.12,0.26,0.04,0.16,0.06,0.02,0.03,0.01,0.04,0.01,0.02,0.0,0.04,0.02,0.31,0.0,0.0,0.8,0.04,0.03
78,11.76,22.4,18130.0,22490.0,39000.0,141700.0,295.0,393.7,2258.0,103.7,5060.0,2476.0,4880.0,27.53,107000.0,235.3,1967.0,1.51,218.7,59.0,0.06,732.0,0.02,0.13,0.01,0.02,0.0,2.08,0.0,1.8,0.4,0.63,0.06,0.21,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.86,0.01,0.01
79,7.54,4.17,18220.0,21140.0,38560.0,144200.0,244.0,556.0,4100.0,199.0,3590.0,2840.0,1960.0,30.1,114100.0,191.8,2351.0,1.45,433.0,67.6,0.18,1570.0,0.33,0.33,0.06,0.24,0.01,7.8,0.16,8.9,0.22,0.36,0.03,0.16,0.04,0.03,0.06,0.01,0.06,0.01,0.02,0.0,0.03,0.0,0.05,0.01,0.0,2.0,0.06,0.02
80,9.2,3.55,17580.0,20470.0,38400.0,141600.0,202.0,441.0,2283.0,106.1,2510.0,2132.0,2100.0,26.0,95300.0,231.0,3150.0,1.27,350.0,55.5,0.21,799.0,0.28,0.42,0.03,0.44,0.0,3.52,0.14,8.5,0.13,0.24,0.03,0.11,0.03,0.02,0.06,0.01,0.05,0.01,0.02,0.0,0.03,0.0,0.02,0.01,0.0,1.2,0.05,0.03
81,5.81,4.25,18120.0,21060.0,36250.0,136800.0,199.0,623.0,2390.0,220.3,2710.0,3189.0,2945.0,31.1,120600.0,185.8,1769.0,1.65,449.0,78.7,0.08,873.0,0.33,0.25,0.04,0.06,0.0,9.99,0.07,5.99,0.21,0.39,0.04,0.16,0.05,0.03,0.08,0.01,0.07,0.01,0.02,0.01,0.03,0.0,0.04,0.0,0.0,1.5,0.07,0.01
82,6.86,2.33,22190.0,15110.0,41690.0,163100.0,385.0,267.6,17950.0,28.7,3570.0,558.0,9.87,129.5,77400.0,2.35,18.57,0.83,360.8,72.3,0.04,4100.0,0.21,3.29,0.0,0.01,0.03,2.64,0.02,1.63,0.3,0.58,0.07,0.31,0.08,0.14,0.1,0.01,0.05,0.01,0.01,0.0,0.01,0.0,0.19,0.01,0.0,1.7,0.21,1.19
83,5.97,2.57,21880.0,14780.0,41500.0,155400.0,315.0,304.0,20550.0,39.8,4760.0,633.0,9.4,133.2,79900.0,2.2,19.1,0.29,345.0,75.2,0.0,4820.0,0.04,0.22,0.0,0.01,0.0,3.56,0.0,1.49,0.28,0.39,0.04,0.16,0.03,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.7,0.01,0.03
84,7.92,8.2,22710.0,15590.0,42300.0,154200.0,339.0,308.0,21680.0,32.6,6570.0,596.0,11.86,139.4,85100.0,3.27,23.5,0.33,359.0,66.5,0.0,4910.0,0.01,0.09,0.0,0.0,0.02,2.25,0.0,1.1,0.19,0.31,0.03,0.12,0.01,0.13,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,3.3,0.0,0.01
85,9.16,2.61,22280.0,15660.0,42570.0,157200.0,288.0,360.0,19070.0,32.7,4470.0,610.0,9.7,157.4,79800.0,2.1,17.89,1.31,396.0,75.5,0.07,4400.0,0.11,2.13,0.01,0.03,0.02,3.43,0.02,1.64,0.29,0.51,0.06,0.27,0.06,0.15,0.05,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.17,0.02,0.01,2.2,0.12,0.57
86,7.49,1.65,22540.0,16340.0,41540.0,153100.0,230.0,350.0,15930.0,23.38,3740.0,571.0,11.59,127.1,78900.0,2.62,23.0,0.54,379.0,73.5,0.02,3623.0,0.02,0.45,0.0,0.01,0.02,2.23,0.0,0.83,0.17,0.28,0.03,0.12,0.01,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.1,0.02,0.1
87,6.43,2.25,21740.0,14990.0,43200.0,165280.0,489.0,223.0,12840.0,20.29,2886.0,540.0,4.9,118.5,70100.0,1.56,15.84,3.04,348.8,69.8,0.03,3306.0,0.15,2.71,0.02,0.02,0.03,1.78,0.03,1.27,0.24,0.47,0.06,0.25,0.05,0.1,0.03,0.01,0.03,0.01,0.01,0.0,0.01,0.0,0.21,0.04,0.03,0.99,0.06,0.21
88,8.09,2.5,22040.0,15720.0,43900.0,159600.0,316.0,253.6,12670.0,18.12,3010.0,542.0,2.11,134.4,72000.0,2.0,16.54,3.29,400.0,68.7,0.29,2938.0,0.24,3.3,0.01,0.02,0.02,1.83,0.04,1.2,0.25,0.52,0.06,0.27,0.07,0.08,0.06,0.01,0.04,0.01,0.02,0.0,0.01,0.0,0.27,0.01,0.01,1.1,0.09,0.36
89,8.04,3.7,21950.0,15680.0,43300.0,156700.0,282.0,263.4,14530.0,19.05,3976.0,570.2,2.63,131.9,73100.0,2.1,16.27,2.36,390.7,68.7,0.26,3321.0,0.33,3.66,0.01,0.02,0.02,1.87,0.02,1.3,0.31,0.64,0.08,0.33,0.09,0.12,0.09,0.01,0.06,0.01,0.02,0.0,0.02,0.0,0.26,0.0,0.01,0.81,0.08,0.33
90,5.93,2.28,20840.0,14910.0,40330.0,147800.0,255.0,264.1,17140.0,26.45,3830.0,582.0,1.14,112.7,77700.0,2.85,23.19,1.5,345.0,68.6,0.08,4090.0,0.21,0.4,0.01,0.0,0.02,2.23,0.01,2.21,0.25,0.45,0.05,0.21,0.05,0.12,0.06,0.01,0.05,0.01,0.02,0.0,0.01,0.0,0.03,0.0,0.0,2.2,0.04,0.05
91,8.8,2.24,20820.0,14680.0,44600.0,155000.0,267.0,264.5,16200.0,27.9,3990.0,600.0,1.15,146.6,79000.0,1.61,16.54,2.35,379.0,73.5,0.16,3960.0,0.11,1.16,0.0,0.02,0.0,2.69,0.04,1.41,0.29,0.46,0.06,0.21,0.03,0.12,0.03,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.09,0.01,0.01,2.1,0.05,0.08
92,7.33,3.47,21550.0,15800.0,43940.0,157200.0,326.0,275.0,14740.0,19.8,3572.0,579.9,6.8,121.8,67200.0,1.46,15.72,3.26,362.6,69.4,0.45,3376.0,0.35,6.8,0.01,0.04,0.02,2.11,0.01,1.41,0.3,0.67,0.09,0.46,0.12,0.14,0.11,0.01,0.07,0.01,0.03,0.0,0.03,0.0,0.43,0.01,0.02,1.0,0.28,2.47
93,6.98,3.32,20800.0,15240.0,43580.0,163300.0,439.0,226.3,13770.0,20.42,3370.0,557.7,3.33,119.8,67300.0,1.94,15.36,1.66,370.3,67.6,0.05,3310.0,0.34,4.14,0.01,0.02,0.04,1.9,0.0,1.42,0.3,0.62,0.08,0.38,0.12,0.12,0.11,0.01,0.06,0.01,0.02,0.0,0.02,0.0,0.26,0.01,0.01,0.83,0.14,1.18
94,7.47,3.31,21080.0,16010.0,42690.0,153000.0,329.0,237.9,13150.0,18.66,3420.0,559.0,3.4,124.2,68100.0,1.98,16.15,1.81,403.0,69.9,0.08,3094.0,0.37,3.56,0.01,0.01,0.03,1.86,0.01,1.27,0.28,0.61,0.08,0.4,0.1,0.12,0.1,0.02,0.06,0.01,0.03,0.0,0.02,0.0,0.23,0.01,0.01,1.1,0.14,1.31
95,6.67,3.04,20860.0,15330.0,44540.0,166000.0,408.0,220.7,15040.0,20.22,3270.0,581.0,5.86,117.5,66420.0,1.49,15.63,2.27,358.0,69.8,0.0,3497.0,0.28,5.57,0.01,0.06,0.03,1.94,0.0,1.15,0.29,0.58,0.07,0.36,0.09,0.12,0.09,0.01,0.06,0.01,0.02,0.0,0.02,0.0,0.39,0.01,0.01,0.83,0.17,1.17
96,6.97,3.44,21160.0,16060.0,44070.0,155900.0,284.0,234.3,13490.0,18.55,3425.0,576.0,4.81,120.2,66100.0,1.43,15.32,1.75,392.0,69.8,0.02,3187.0,0.43,4.63,0.01,0.04,0.04,2.03,0.0,1.16,0.29,0.73,0.1,0.51,0.19,0.17,0.17,0.02,0.1,0.01,0.03,0.0,0.02,0.0,0.31,0.01,0.01,0.97,0.15,1.13
97,68.8,2.89,28380.0,10920.0,51000.0,170800.0,600.0,371.0,9280.0,39.9,4440.0,667.0,1020.0,289.0,23600.0,0.13,10.1,0.64,245.4,68.7,0.22,249.0,0.15,4.5,0.02,0.01,0.03,6.8,0.03,0.65,2.55,4.05,0.38,1.25,0.15,0.28,0.12,0.01,0.02,0.01,0.03,0.01,0.04,0.02,0.26,0.05,0.03,5.8,0.04,0.13
98,73.9,2.32,27640.0,10310.0,51200.0,171800.0,313.0,790.0,9360.0,62.8,4580.0,587.0,1150.0,317.1,21710.0,0.2,6.3,0.68,257.0,87.6,2.9,136.7,0.47,24.0,0.02,0.29,0.0,10.93,0.17,1.11,4.61,7.57,0.74,2.38,0.22,0.24,0.19,0.02,0.05,0.02,0.06,0.02,0.13,0.03,0.9,0.01,0.0,1.7,0.06,0.27
99,81.1,2.99,29000.0,10800.0,51130.0,173500.0,252.0,385.0,8190.0,53.1,4210.0,424.0,400.0,298.4,22110.0,0.18,7.66,0.86,248.0,87.2,0.49,111.4,0.98,27.0,0.01,0.0,0.0,8.87,0.05,0.39,3.43,5.98,0.54,1.71,0.23,0.24,0.22,0.01,0.09,0.03,0.12,0.02,0.23,0.04,1.3,0.03,0.0,4.2,0.24,0.63
100,65.9,2.41,27600.0,10650.0,51640.0,171300.0,235.0,500.0,9220.0,45.1,4360.0,544.0,1240.0,329.0,21550.0,0.16,12.9,0.7,246.0,74.0,0.73,218.0,1.13,46.0,0.01,0.02,0.0,7.1,0.08,0.86,2.95,5.02,0.45,1.59,0.16,0.3,0.13,0.01,0.1,0.03,0.18,0.04,0.43,0.08,2.0,0.01,0.03,3.3,0.15,1.09
101,79.0,2.69,27770.0,10430.0,49800.0,172900.0,315.0,372.0,8050.0,46.6,4060.0,543.0,1050.0,313.0,23210.0,0.3,10.9,1.9,254.0,82.6,0.27,113.0,0.17,0.29,0.02,0.07,0.0,8.2,0.0,0.86,3.12,5.13,0.43,1.65,0.17,0.17,0.17,0.01,0.04,0.01,0.01,0.0,0.02,0.0,0.0,0.07,0.08,5.3,0.01,0.01
102,77.5,2.69,28000.0,10840.0,49600.0,171700.0,267.0,326.0,7700.0,81.3,3690.0,533.0,390.0,307.0,21400.0,0.15,15.0,2.2,242.0,69.8,0.21,105.9,0.12,0.12,0.09,0.01,0.0,7.8,0.88,1.4,3.15,5.42,0.52,1.77,0.21,0.2,0.15,0.01,0.04,0.01,0.01,0.0,0.0,0.01,0.01,0.08,0.0,5.9,0.0,0.03
103,63.0,3.41,18360.0,9700.0,53700.0,170700.0,1080.0,421.0,10220.0,43.9,4454.0,660.0,1390.0,288.0,22900.0,0.28,16.0,1.38,250.0,64.6,0.55,305.0,2.93,65.0,0.35,0.02,0.04,6.26,0.12,1.45,2.99,4.86,0.45,1.68,0.34,0.31,0.32,0.05,0.44,0.14,0.49,0.1,0.82,0.13,2.9,0.06,0.02,1.9,0.62,1.56
104,63.3,2.82,18130.0,8570.0,53400.0,168300.0,1350.0,440.0,13380.0,89.6,4538.0,691.0,870.0,344.0,20400.0,0.23,6.59,5.0,243.1,69.8,1.1,156.0,0.43,4.3,0.21,0.03,0.06,9.9,0.14,4.0,5.75,9.36,0.9,3.14,0.35,0.37,0.24,0.02,0.11,0.02,0.04,0.01,0.06,0.01,0.1,0.42,0.06,14.0,0.02,0.07
105,65.8,3.08,18490.0,9300.0,50480.0,172800.0,0.0,334.0,11230.0,87.4,4930.0,638.0,314.0,321.4,27400.0,0.1,6.9,0.57,241.4,71.2,0.17,145.4,0.22,4.5,0.01,0.0,0.0,11.55,0.13,0.14,5.74,9.41,0.9,3.0,0.28,0.31,0.2,0.02,0.06,0.01,0.03,0.0,0.05,0.01,0.23,0.0,0.03,0.63,0.01,0.09
106,69.3,3.39,18820.0,9890.0,51400.0,174100.0,950.0,253.6,8800.0,88.7,4308.0,417.1,145.9,325.9,23980.0,0.1,6.17,0.56,261.9,65.15,0.0,111.0,0.07,0.05,0.0,0.01,0.0,8.55,0.0,0.27,3.65,5.99,0.6,1.95,0.22,0.27,0.09,0.01,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.0,0.86,0.0,0.0
107,90.1,4.03,19010.0,9730.0,53440.0,172500.0,1820.0,498.0,9570.0,70.2,4820.0,679.0,870.0,770.0,36900.0,0.28,10.2,2.9,259.0,80.3,0.83,153.8,0.98,0.59,0.06,0.06,0.27,11.79,0.84,1.77,5.57,8.82,0.82,2.91,0.34,0.36,0.23,0.02,0.11,0.02,0.1,0.01,0.05,0.01,0.04,0.13,2.8,4.9,0.01,0.06
108,62.6,2.28,19710.0,10530.0,50730.0,172900.0,0.0,257.0,8010.0,17.5,3610.0,345.0,757.0,307.0,27400.0,0.13,12.4,1.31,249.0,51.7,0.12,196.5,0.46,5.8,0.01,0.0,0.1,1.81,0.21,0.45,1.23,2.0,0.19,0.8,0.12,0.24,0.1,0.01,0.04,0.01,0.03,0.01,0.15,0.01,0.37,0.0,0.99,1.5,0.03,0.23
109,59.4,2.14,19210.0,9520.0,55500.0,169100.0,960.0,340.0,10280.0,106.9,4550.0,1195.0,2249.0,424.0,13400.0,0.15,2.26,3.8,193.5,82.8,0.29,131.3,0.33,0.4,0.04,0.01,0.03,9.26,0.09,6.2,5.13,8.97,0.89,2.71,0.32,0.37,0.21,0.02,0.08,0.01,0.02,0.0,0.02,0.01,0.02,0.26,0.05,6.7,0.02,0.02
110,75.6,5.16,20090.0,9555.0,54170.0,169800.0,797.0,503.0,12980.0,80.4,8120.0,714.0,728.0,607.0,33630.0,0.48,6.54,0.16,171.3,77.1,2.2,537.0,0.32,11.0,0.08,0.0,0.05,13.7,0.1,0.74,3.91,6.42,0.62,2.35,0.31,0.51,0.19,0.02,0.06,0.01,0.03,0.01,0.08,0.02,0.37,0.1,2.7,0.3,0.03,0.19
111,35.6,1.4,24650.0,7973.0,57590.0,155000.0,428.0,309.6,20890.0,3.45,7400.0,339.0,2470.0,229.0,49060.0,4.01,65.0,0.37,152.3,58.5,0.09,1889.0,0.08,0.74,0.72,0.01,0.06,95.9,0.25,0.28,2.73,3.76,0.32,1.0,0.07,0.99,0.04,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.14,0.12,0.04,0.38,0.0,0.01
112,32.9,3.74,25450.0,8530.0,56600.0,153000.0,421.0,360.0,21800.0,2.63,7300.0,268.0,1710.0,221.0,47000.0,2.75,49.8,0.25,160.7,59.3,0.15,2017.0,0.15,0.36,0.9,0.0,0.05,51.0,0.07,0.31,2.19,3.63,0.36,1.22,0.08,1.08,0.06,0.01,0.02,0.0,0.02,0.0,0.02,0.0,0.04,0.92,0.04,0.95,0.0,0.0
113,35.33,1.38,25850.0,7940.0,55220.0,153920.0,444.0,311.9,24830.0,3.41,7910.0,297.0,298.0,188.5,47150.0,3.83,70.6,0.14,142.6,53.4,0.0,2542.0,0.02,0.47,0.66,0.0,0.06,74.5,0.0,0.48,2.73,3.66,0.28,0.81,0.04,1.29,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.09,0.02,0.0,0.29,0.0,0.0
114,35.2,1.59,26690.0,9170.0,56160.0,157000.0,352.0,375.0,25570.0,3.47,7310.0,260.0,436.0,187.2,46580.0,4.51,70.2,0.2,158.7,55.8,0.0,2563.0,0.02,0.34,0.41,0.0,0.05,73.2,0.02,0.75,2.44,4.01,0.37,1.21,0.07,1.5,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.05,0.01,0.45,0.0,0.0
115,31.02,1.58,25240.0,8550.0,55250.0,151300.0,402.0,343.4,22190.0,3.99,8330.0,209.6,194.0,198.8,47300.0,4.01,53.3,0.36,146.2,39.5,0.04,2395.0,0.07,0.39,0.54,0.01,0.05,81.8,0.0,1.34,3.12,5.7,0.5,1.45,0.09,1.75,0.05,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.05,0.05,0.02,0.35,0.0,0.0
116,37.2,1.72,25970.0,7170.0,57000.0,152630.0,325.0,331.6,29590.0,3.97,8640.0,248.8,139.0,207.4,48030.0,5.0,69.8,0.27,152.0,49.25,0.03,3280.0,0.04,0.28,0.31,0.0,0.06,71.2,0.0,1.92,2.8,5.84,0.65,2.37,0.16,2.42,0.08,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.05,0.04,0.02,0.34,0.0,0.0
117,31.3,1.53,25800.0,8549.0,55170.0,154800.0,446.0,326.3,21310.0,3.41,7460.0,324.0,675.0,193.6,48150.0,4.13,61.6,0.16,142.2,57.4,0.0,2050.0,0.31,18.0,0.35,0.0,0.05,50.9,0.0,0.42,2.09,2.96,0.24,0.75,0.04,1.09,0.03,0.0,0.03,0.01,0.04,0.01,0.08,0.02,0.76,0.03,0.0,0.44,0.09,0.28
118,31.7,1.35,26110.0,8920.0,54940.0,154100.0,427.0,347.5,23350.0,3.35,6710.0,244.0,281.0,179.7,46760.0,4.46,68.8,0.17,142.9,54.2,0.0,2206.0,0.05,0.37,0.55,0.0,0.05,75.6,0.0,0.7,2.7,3.9,0.33,1.05,0.07,1.33,0.05,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.09,0.0,0.51,0.0,0.01
119,33.92,1.82,26230.0,8330.0,56400.0,154600.0,550.0,350.3,23800.0,3.85,8510.0,279.9,806.0,192.1,48210.0,8.16,56.2,0.14,154.3,52.9,0.0,2060.0,0.01,0.3,0.36,0.0,0.05,51.4,0.0,0.6,3.99,5.2,0.42,1.22,0.06,1.32,0.02,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.03,0.05,0.0,0.5,0.0,0.0
120,33.1,0.81,25570.0,8570.0,55220.0,151000.0,442.0,326.4,24810.0,2.66,6210.0,196.7,20.7,180.7,46720.0,4.12,71.0,0.17,128.7,45.5,0.04,2744.0,0.03,0.31,0.67,0.02,0.04,52.1,0.02,1.01,1.97,3.89,0.35,1.13,0.09,1.77,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.02,0.0,0.33,0.0,0.0
121,31.4,1.51,25450.0,8850.0,54000.0,148100.0,275.0,370.0,23160.0,3.41,8130.0,239.9,190.0,183.8,46840.0,4.93,59.5,0.15,157.9,50.7,0.07,2085.0,0.02,0.5,0.81,0.01,0.04,65.7,0.0,0.63,3.12,4.75,0.39,1.25,0.09,1.22,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.2,0.0,0.42,0.0,0.0
122,30.0,1.84,25500.0,9540.0,57300.0,147100.0,235.0,358.0,21490.0,3.9,8350.0,252.0,314.0,188.4,47800.0,4.64,57.0,0.32,175.8,55.2,0.05,1703.0,0.07,0.51,0.66,0.0,0.06,46.8,0.03,0.55,3.49,5.51,0.44,1.5,0.11,1.01,0.06,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.04,0.33,0.0,0.85,0.0,0.01
